strata,iteration,field,type,id,2022-01-01 01:00:00,2022-01-01 02:00:00,2022-01-01 03:00:00,2022-01-01 04:00:00,2022-01-01 05:00:00,2022-01-01 06:00:00,2022-01-01 07:00:00,2022-01-01 08:00:00,2022-01-01 09:00:00,2022-01-01 10:00:00,2022-01-01 11:00:00,2022-01-01 12:00:00,2022-01-01 13:00:00,2022-01-01 14:00:00,2022-01-01 15:00:00,2022-01-01 16:00:00,2022-01-01 17:00:00,2022-01-01 18:00:00,2022-01-01 19:00:00,2022-01-01 20:00:00,2022-01-01 21:00:00,2022-01-01 22:00:00,2022-01-01 23:00:00,2022-01-02 00:00:00,2022-01-02 01:00:00,2022-01-02 02:00:00,2022-01-02 03:00:00,2022-01-02 04:00:00,2022-01-02 05:00:00,2022-01-02 06:00:00,2022-01-02 07:00:00,2022-01-02 08:00:00,2022-01-02 09:00:00,2022-01-02 10:00:00,2022-01-02 11:00:00,2022-01-02 12:00:00,2022-01-02 13:00:00,2022-01-02 14:00:00,2022-01-02 15:00:00,2022-01-02 16:00:00
0,0,p_mw,bus,bus1,-324.8439273799618,-202.68760280796874,-171.43625951379352,-253.33403165210095,-281.24794678375633,-190.24310682490048,-214.6577137523232,-157.08360999201483,-277.32754913526577,-316.3709280043628,-145.86467706648594,-181.93339111337554,-256.4987542816909,-205.37993016384934,-140.62921616780164,-160.72857530986363,-185.7593792727579,-183.59438537902543,-116.00508865778447,-89.90735119925333,-289.67258262861264,-243.6506316766595,-99.12546709184812,-163.54734187431467,-210.04761224704887,-111.84471386386022,-111.59827894911447,-306.2662138886768,-18.803255084791648,-340.8734306023276,-213.3928233940867,-273.2272340089581,-160.86495056086656,-148.40861019174082,-160.1325915357914,-279.3513861638038,-173.7619531422313,-175.56141014508913,-304.5718040486196,-82.54259757578131
0,0,p_mw,bus,bus10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,p_mw,bus,bus11,-56.8598562949702,-28.738316713369557,-10.196969751141353,-5.910927526354385,-14.061588501742676,-45.87452739277802,-24.18343821586643,-6.182210367364547,-73.72892450256103,-16.473675204378196,-9.476549707400977,-19.517685011712786,-28.077407104486326,-9.82974032439978,-29.076293630169744,-57.917394669537885,-56.637763246283725,-3.8192784252266847,-3.7064352666101286,-9.333601614267309,-31.501770532482112,-32.3206976935607,-7.341167627851263,-29.0184929431515,-30.66252492468101,-7.445129684415292,-13.940170601903503,-59.735015871131736,-8.718663973338792,-36.65959533636169,-29.91890456134405,-39.061947710991035,-5.745019272788113,-58.40318264500411,-45.173972244221034,-53.55467946004785,-48.855739382752574,-28.066248034853515,-19.58252315665476,-26.455006395361835
0,0,p_mw,bus,bus12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,p_mw,bus,bus13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,p_mw,bus,bus14,18.511478280909046,25.821583609588686,15.139721094587117,14.057132959332534,34.769866449136316,1.2907504811389572,9.391018993359694,29.744432692562782,32.214609784771824,6.064768135212034,29.897618887977842,7.693351821068802,11.066979179775387,0.0,0.0,0.0,0.0,0.0,0.22378333259212013,32.0310058075747,23.654155971265368,18.643396356269818,17.908267360208185,1.6973677433966259,16.213159009031074,7.516359830781198,26.682563310450973,15.737013259061428,18.526889407259574,3.2852061235472547,23.45530879207564,16.490534574521803,7.567191407095379,30.97909120597427,29.840602197728572,2.9077729541951385,17.477505856532844,5.766317477285725,27.517047326838224,22.592726168694355
0,0,p_mw,bus,bus15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,p_mw,bus,bus16,-69.02119912308308,-32.356921202046124,-20.792470411592376,-19.70931780025836,-33.58814688312265,-49.44576215352805,-31.458103070199343,-25.366448703429455,-57.477109168081256,-21.64708491588118,-28.497850138372,-13.790935165586518,-11.533449465571039,-16.24789879399617,-25.7771121145596,-7.252481994348727,-5.375099774156411,-10.986820655895201,-8.43759891738813,-44.02074041336826,-38.552188150000234,-27.368076817663734,-20.96854497418471,-25.076836026430726,-46.3696282370322,-11.7032907441004,-21.128207586668623,-73.61897472025817,-13.979254864163579,-32.560103475080496,-41.85165516380812,-41.406565027525176,-25.211247161504616,-57.79459447607934,-53.47808952335498,-47.972969593215,-44.638273779730184,-31.92628481213825,-36.62310166865001,-35.283027637908845
0,0,p_mw,bus,bus17,28.10594297247394,9.128190973800656,15.708448916700434,12.201998174128164,8.440319670585438,28.80787592406398,22.37335880660089,4.961581292064693,7.252141599963693,17.212190129923783,14.492069751061365,1.3686478293811888,11.417841284908548,16.021121675616314,21.774611252396028,7.205220865765625,5.34825975610886,10.881617878676423,8.149965417370936,26.95672450947339,13.123054901984233,8.80877485315932,17.264444631794902,21.301215617212222,29.080778181422716,7.309590142701779,8.295570918190663,27.29879362460906,6.25901309832966,16.754484191574875,26.557817712333588,27.360477582150338,20.85017502728084,28.674961182677748,15.26599199870543,22.56374961838651,9.094105479428436,20.83503782045858,25.072853724758772,23.101673976345865
0,0,p_mw,bus,bus18,-4.890829850087584,-25.024852238349126,-8.57256199148992,-18.58302475450506,-11.759240538436131,-28.675864628363797,-19.891124258622938,-5.045190355086731,-19.574484696199534,-25.48149881410677,-13.41603063937987,-26.018467034513208,-9.41655172578885,-4.596004770816592,-5.796225072850689,-3.7294438056352988,-5.771337722836449,-11.895522339504907,-23.94669504548324,-15.080752090297096,-26.48928799682494,-8.460474228355793,-23.570118593886292,-20.910369132429253,-19.356555815411525,-10.635763499920472,-21.244800459220414,-39.34071098672882,-13.733913756131699,-10.09534753080095,-23.498841077562588,-3.7703042164179124,-20.974523548167554,-13.466578306885708,-17.1413706635376,-17.876109153258426,-19.36004519751316,-5.5705653209790285,-2.626908894510507,-4.621996335334586
