,z
1936,0.03971248963252594
1937,0.03973552917883505
1938,0.039758571566354095
1939,0.03978161679578418
1940,0.0398046648678263
1941,0.039827715783182116
1942,0.039850769542553066
1943,0.03987382614664137
1944,0.039896885596149234
1945,0.03991994789177877
1946,0.0399430130342332
1947,0.03996608102421495
1948,0.039989151862427796
1949,0.040012225549575064
1950,0.0400353020863603
1951,0.04005838147348795
1952,0.04008146371166188
1953,0.04010454880158698
1954,0.04012763674396802
1955,0.04015072753950999
1956,0.0401738211889181
1957,0.040196917692898126
1958,0.040220017052156054
1959,0.04024311926739765
1960,0.04026622433932969
1961,0.04028933226865872
1962,0.040312443056091385
1963,0.04033555670233513
1964,0.040358673208097495
1965,0.040381792574085806
1966,0.040404914801008274
1967,0.040428039889573
1968,0.040451167840488744
1969,0.04047429865446395
1970,0.040497432332207595
1971,0.04052056887442945
1972,0.04054370828183851
1973,0.04056685055514486
1974,0.04058999569505861
1975,0.040613143702289856
1976,0.04063629457754936
1977,0.040659448321547886
1978,0.04068260493499676
1979,0.040705764418607404
1980,0.040728926773091034
1981,0.04075209199915997
1982,0.0407752600975263
1983,0.040798431068902574
1984,0.04082160491400122
1985,0.040844781633535554
1986,0.040867961228218674
1987,0.04089114369876401
1988,0.040914329045885434
1989,0.04093751727029726
1990,0.04096070837271315
1991,0.04098390235384819
1992,0.04100709921441725
1993,0.04103029895513499
1994,0.04105350157671739
1995,0.04107670707987954
1996,0.041099915465337644
1997,0.04112312673380791
1998,0.04114634088600677
1999,0.041169557922650646
2000,0.04119277784445685
2001,0.04121600065214259
2002,0.041239226346425295
2003,0.04126245492802272
2004,0.041285686397653065
2005,0.04130892075603432
2006,0.041332158003885344
2007,0.041355398141925015
2008,0.04137864117087242
2009,0.041401887091446876
2010,0.04142513590436803
2011,0.04144838761035585
2012,0.041471642210130444
2013,0.04149489970441245
2014,0.04151816009392251
2015,0.041541423379381825
2016,0.04156468956151127
2017,0.04158795864103271
2018,0.04161123061866767
2019,0.041634505495138585
2020,0.04165778327116776
2021,0.041681063947477615
2022,0.04170434752479091
2023,0.04172763400383128
2024,0.041750923385321714
2025,0.04177421566998618
2026,0.04179751085854855
2027,0.041820808951733124
2028,0.04184410995026433
2029,0.04186741385486714
2030,0.041890720666266534
2031,0.041914030385187706
2032,0.0419373430123563
2033,0.041960658548498286
2034,0.04198397699433987
2035,0.04200729835060735
2036,0.04203062261802737
2037,0.04205394979732702
2038,0.04207727988923349
2039,0.04210061289447409
2040,0.04212394881377701
2041,0.042147287647870124
2042,0.04217062939748151
2043,0.042193974063340134
2044,0.04221732164617453
2045,0.04224067214671412
2046,0.04226402556568831
2047,0.04228738190382664
2048,0.04231074116185907
2049,0.042334103340516016
2050,0.04235746844052779
2051,0.04238083646262536
2052,0.042404207407539696
2053,0.04242758127600221
2054,0.042450958068744105
2055,0.04247433778649812
2056,0.042497720429995556
2057,0.04252110599996928
2058,0.04254449449715203
2059,0.04256788592227656
2060,0.042591280276076504
2061,0.04261467755928472
2062,0.04263807777263573
2063,0.0426614809168635
2064,0.04268488699270201
2065,0.042708296000886325
2066,0.042731707942150976
2067,0.04275512281723137
2068,0.04277854062686304
2069,0.042801961371781716
2070,0.042825385052723264
2071,0.04284881167042398
2072,0.04287224122562061
2073,0.04289567371905001
2074,0.04291910915144914
2075,0.04294254752355553
2076,0.042965988836106805
2077,0.042989433089841156
2078,0.043012880285496435
2079,0.0430363304238115
2080,0.04305978350552486
2081,0.04308323953137583
2082,0.04310669850210369
2083,0.04313016041844808
2084,0.043153625281148855
2085,0.043177093090946084
2086,0.04320056384858051
2087,0.04322403755479276
2088,0.043247514210324134
2089,0.04327099381591537
2090,0.04329447637230843
2091,0.04331796188024495
2092,0.04334145034046755
2093,0.04336494175371819
2094,0.043388436120739615
2095,0.04341193344227512
2096,0.04343543371906755
2097,0.04345893695186076
2098,0.0434824431413986
2099,0.04350595228842502
2100,0.043529464393684436
2101,0.04355297945792136
2102,0.043576497481881304
2103,0.04360001846630879
2104,0.04362354241194988
2105,0.04364706931955009
2106,0.043670599189855386
2107,0.04369413202361261
2108,0.04371766782156805
2109,0.04374120658446845
2110,0.04376474831306132
2111,0.04378829300809406
2112,0.04381184067031463
2113,0.04383539130047076
2114,0.04385894489931097
2115,0.04388250146758388
2116,0.04390606100603822
2117,0.0439296235154234
2118,0.04395318899648881
2119,0.043976757449984194
2120,0.04400032887665961
2121,0.04402390327726524
2122,0.04404748065255193
2123,0.044071061003270406
2124,0.04409464433017185
2125,0.04411823063400788
2126,0.04414181991552979
2127,0.04416541217549019
2128,0.04418900741464116
2129,0.04421260563373508
2130,0.04423620683352503
2131,0.04425981101476417
2132,0.044283418178206135
2133,0.0443070283246042
2134,0.04433064145471288
2135,0.04435425756928624
2136,0.044377876669078664
2137,0.04440149875484545
2138,0.04442512382734154
2139,0.044448751887322446
2140,0.0444723829355439
2141,0.044496016972761954
2142,0.04451965399973279
2143,0.04454329401721324
2144,0.04456693702596004
2145,0.04459058302673036
2146,0.044614232020281475
2147,0.044637884007371675
2148,0.044661538988758465
2149,0.04468519696520046
2150,0.04470885793745627
2151,0.04473252190628474
2152,0.04475618887244481
2153,0.04477985883669633
2154,0.04480353179979912
2155,0.04482720776251292
2156,0.044850886725598116
2157,0.04487456868981543
2158,0.04489825365592581
2159,0.04492194162469043
2160,0.0449456325968709
2161,0.04496932657322883
2162,0.0449930235545265
2163,0.04501672354152597
2164,0.0450404265349903
2165,0.04506413253568198
2166,0.04508784154436485
2167,0.045111553561802076
2168,0.04513526858875727
2169,0.045158986625994824
2170,0.04518270767427923
2171,0.04520643173437511
2172,0.04523015880704728
2173,0.045253888893061145
2174,0.045277621993182526
2175,0.045301358108176704
2176,0.045325097238810286
2177,0.04534883938584966
2178,0.04537258455006132
2179,0.04539633273221255
2180,0.04542008393307051
2181,0.04544383815340314
2182,0.04546759539397793
2183,0.04549135565556328
2184,0.04551511893892757
2185,0.04553888524483973
2186,0.04556265457406894
2187,0.04558642692738424
2188,0.04561020230555546
2189,0.04563398070935265
2190,0.045657762139545865
2191,0.04568154659690582
2192,0.04570533408220345
2193,0.04572912459620959
2194,0.04575291813969595
2195,0.04577671471343403
2196,0.045800514318195984
2197,0.045824316954753974
2198,0.04584812262388094
2199,0.04587193132634948
2200,0.04589574306293287
2201,0.04591955783440471
2202,0.04594337564153883
2203,0.04596719648510894
2204,0.045991020365889757
2205,0.04601484728465599
2206,0.04603867724218236
2207,0.04606251023924435
2208,0.04608634627661756
2209,0.046110185355077715
2210,0.04613402747540085
2211,0.046157872638363684
2212,0.046181720844743146
2213,0.04620557209531584
2214,0.04622942639085925
2215,0.046253283732151096
2216,0.046277144119969305
2217,0.046301007555092255
2218,0.046324874038298325
2219,0.046348743570366335
2220,0.04637261615207544
2221,0.04639649178420513
2222,0.04642037046753533
2223,0.04644425220284565
2224,0.046468136990916786
2225,0.04649202483252912
2226,0.0465159157284637
2227,0.046539809679501665
2228,0.04656370668642473
2229,0.04658760675001461
2230,0.04661150987105345
2231,0.04663541605032384
2232,0.04665932528860828
2233,0.046683237586689685
2234,0.04670715294535166
2235,0.04673107136537791
2236,0.046754992847552024
2237,0.0467789173926586
2238,0.046802845001481685
2239,0.04682677567480664
2240,0.0468507094134184
2241,0.046874646218102334
2242,0.04689858608964437
2243,0.04692252902883021
2244,0.046946475036446556
2245,0.046970424113279785
2246,0.04699437626011704
2247,0.04701833147774537
2248,0.04704228976695268
2249,0.04706625112852647
2250,0.0470902155632551
2251,0.04711418307192683
2252,0.047138153655330695
2253,0.0471621273142554
2254,0.04718610404949086
2255,0.047210083861826124
2256,0.04723406675205166
2257,0.04725805272095762
2258,0.04728204176933437
2259,0.047306033897973165
2260,0.04733002910766493
2261,0.04735402739920136
2262,0.04737802877337405
2263,0.04740203323097514
2264,0.04742604077279722
2265,0.047450051399632875
2266,0.047474065112275254
2267,0.0474980819115175
2268,0.047522101798153416
2269,0.04754612477297693
2270,0.04757015083678218
2271,0.04759417999036375
2272,0.04761821223451668
2273,0.04764224757003577
2274,0.04766628599771705
2275,0.04769032751835578
2276,0.04771437213274832
2277,0.047738419841690916
2278,0.04776247064598027
2279,0.04778652454641352
2280,0.04781058154378803
2281,0.047834641638901276
2282,0.04785870483255139
2283,0.047882771125536294
2284,0.0479068405186549
2285,0.0479309130127058
2286,0.04795498860848835
2287,0.04797906730680157
2288,0.04800314910844594
2289,0.04802723401422093
2290,0.048051322024927456
2291,0.0480754131413661
2292,0.048099507364337435
2293,0.048123604694643496
2294,0.048147705133085306
2295,0.04817180868046511
2296,0.04819591533758538
2297,0.04822002510524814
2298,0.04824413798425675
2299,0.04826825397541401
2300,0.04829237307952383
2301,0.048316495297390016
2302,0.048340620629816144
2303,0.04836474907760735
2304,0.048388880641567766
2305,0.04841301532250286
2306,0.0484371531212181
2307,0.04846129403851851
2308,0.048485438075210774
2309,0.048509585232100916
2310,0.048533735509995624
2311,0.048557888909701696
2312,0.0485820454320266
2313,0.048606205077777576
2314,0.04863036784776287
2315,0.048654533742790385
2316,0.048678702763668924
2317,0.04870287491120673
2318,0.04872705018621348
2319,0.04875122858949843
2320,0.048775410121871365
2321,0.0487995947841422
2322,0.04882378257712139
2323,0.04884797350161951
2324,0.04887216755844792
2325,0.04889636474841774
2326,0.04892056507234055
2327,0.04894476853102836
2328,0.04896897512529341
2329,0.04899318485594828
2330,0.04901739772380609
2331,0.049041613729679745
2332,0.04906583287438282
2333,0.04909005515872922
2334,0.04911428058353329
2335,0.049138509149609266
2336,0.04916274085777195
2337,0.04918697570883668
2338,0.04921121370361847
2339,0.04923545484293346
2340,0.049259699127597756
2341,0.04928394655842738
2342,0.04930819713623924
2343,0.04933245086185034
2344,0.04935670773607803
2345,0.04938096775973999
2346,0.04940523093365401
2347,0.049429497258638655
2348,0.04945376673551238
2349,0.04947803936509387
2350,0.04950231514685155
2351,0.04952659408093485
2352,0.04955087617025111
2353,0.04957516141562035
2354,0.04959944981786257
2355,0.049623741377798236
2356,0.049648036096248016
2357,0.04967233397403292
2358,0.04969663501197452
2359,0.04972093921089438
2360,0.04974524657161461
2361,0.04976955709495756
2362,0.0497938707817458
2363,0.049818187632802435
2364,0.049842507648950485
2365,0.049866830831014064
2366,0.04989115717981685
2367,0.04991548669618284
2368,0.049939819380936945
2369,0.04996415523490405
2370,0.04998849425890939
2371,0.05001283645377852
2372,0.05003718182033723
2373,0.05006153035941163
2374,0.0500858820718284
2375,0.05011023695841432
2376,0.0501345950199964
2377,0.05015895625740263
2378,0.05018332067146003
2379,0.050207688262997485
2380,0.05023205903284289
2381,0.05025643298182514
2382,0.050280810110773566
2383,0.05030519042051751
2384,0.05032957391188653
2385,0.050353960585710844
2386,0.050378350442820796
2387,0.05040274348404716
2388,0.05042713971022106
2389,0.05045153912217337
2390,0.05047594172073644
2391,0.050500347506741816
2392,0.05052475648102206
2393,0.050549168644409725
2394,0.050573583997737814
2395,0.05059800254183966
2396,0.05062242427754893
2397,0.05064684920569973
2398,0.05067127732712595
2399,0.050695708642662596
2400,0.050720143153144326
2401,0.050744580859406696
2402,0.05076902176228515
2403,0.05079346586261535
2404,0.050817913161234185
2405,0.05084236365897765
2406,0.05086681735668286
2407,0.050891274255187136
2408,0.05091573435532781
2409,0.05094019765794311
2410,0.05096466416387091
2411,0.05098913387394988
2412,0.05101360678901912
2413,0.051038082909917404
2414,0.05106256223748462
2415,0.05108704477256043
2416,0.05111153051598516
2417,0.051136019468599136
2418,0.051160511631243466
2419,0.05118500700475914
2420,0.051209505589987714
2421,0.051234007387771174
2422,0.051258512398951406
2423,0.051283020624370956
2424,0.05130753206487293
2425,0.05133204672130032
2426,0.051356564594496446
2427,0.05138108568530564
2428,0.05140560999457133
2429,0.05143013752313852
2430,0.05145466827185208
2431,0.05147920224155689
2432,0.05150373943309827
2433,0.05152827984732267
2434,0.051552823485075616
2435,0.05157737042416144
2436,0.051601920773209464
2437,0.05162647434687451
2438,0.05165103114599712
2439,0.051675591171417956
2440,0.05170015442397835
2441,0.05172472090451885
2442,0.051749290613882226
2443,0.05177386355290947
2444,0.0517984397224438
2445,0.05182301912332754
2446,0.051847601756404016
2447,0.05187218762251633
2448,0.051896776722508475
2449,0.051921369057224664
2450,0.05194596462750933
2451,0.05197056343420725
2452,0.05199516547816374
2453,0.05201977076022413
2454,0.05204437928123429
2455,0.05206899104204088
2456,0.052093606043490004
2457,0.05211822428642887
2458,0.05214284577170436
2459,0.0521674705001649
2460,0.05219209847265771
2461,0.05221672969003177
2462,0.052241364153135184
2463,0.05226600186281749
2464,0.0522906428199279
2465,0.05231527249533563
2466,0.05233991994948706
2467,0.05236457065361666
2468,0.052389224608575646
2469,0.052413881815215
2470,0.052438542274386046
2471,0.05246320598694121
2472,0.05248787295373236
2473,0.05251254317561216
2474,0.05253721665343347
2475,0.05256189338804984
2476,0.052586573380314694
2477,0.05261125663108224
2478,0.052635943141206676
2479,0.05266063291154288
2480,0.05268532594294617
2481,0.052710022236271525
2482,0.05273472179237515
2483,0.052759424612112915
2484,0.05278413069634169
2485,0.052808840045918126
2486,0.052833552661699534
2487,0.05285826854454345
2488,0.05288298769530808
2489,0.052907710114851736
2490,0.05293243580403284
2491,0.05295716476371071
2492,0.05298189699474476
2493,0.05300663249799453
2494,0.05303137127432056
2495,0.05305611332458304
2496,0.05308085864964285
2497,0.05310560725036151
2498,0.053130359127600224
2499,0.053155114282221305
2500,0.05317987355537379
2501,0.0532046351099974
2502,0.05322939994664366
2503,0.05325416806618022
2504,0.053278939469475706
2505,0.05330371415739854
2506,0.05332849213081803
2507,0.05335327339060325
2508,0.05337805799226614
2509,0.05340284763940206
2510,0.05342764049306492
2511,0.0534524365545459
2512,0.053477235825136304
2513,0.05350202375858437
2514,0.05352682945090437
2515,0.05355163835621202
2516,0.05357645047580195
2517,0.053601265810968135
2518,0.05362608436300642
2519,0.05365090612718448
2520,0.05367573112288193
2521,0.053700559333312525
2522,0.05372539076580174
2523,0.05375022542164787
2524,0.05377506330214932
2525,0.0537999044086056
2526,0.053824748742316575
2527,0.05384959630458275
2528,0.053874447096705524
2529,0.05389930111998664
2530,0.05392415837572795
2531,0.0539490188652324
2532,0.053973882589803734
2533,0.053998749550745795
2534,0.054023619749363316
2535,0.054048493186961366
2536,0.05407336986484601
2537,0.05409824978432343
2538,0.05412313294670035
2539,0.05414801935328484
2540,0.05417290900538452
2541,0.05419780190430823
2542,0.054222698051364926
2543,0.0542475922636646
2544,0.054272495791078845
2545,0.05429740426404461
2546,0.05432231523862463
2547,0.05434722953066062
2548,0.0543721471410501
2549,0.05439706807069067
2550,0.05442199232048017
2551,0.054446919891317114
2552,0.05447185078409977
2553,0.0544967849997271
2554,0.05452172253909804
2555,0.05454664884010674
2556,0.05457159302929404
2557,0.054596540544923466
2558,0.05462149138789596
2559,0.054646445559111356
2560,0.05467140305947038
2561,0.05469636388987453
2562,0.05472132805122487
2563,0.054746295544422785
2564,0.05477126600293625
2565,0.0547962393720931
2566,0.05482121607956636
2567,0.054846196126247526
2568,0.05487117951302867
2569,0.054896166240801736
2570,0.054921156310459684
2571,0.054946149722895354
2572,0.05497114647900225
2573,0.05499614657967422
2574,0.05502115002580543
2575,0.05504615681828995
2576,0.055071166958023166
2577,0.055096180445900145
2578,0.0551211972828165
2579,0.05514621746966808
2580,0.05517124100735138
2581,0.05519626789676291
2582,0.05522129813880017
2583,0.05524633173436022
2584,0.055271368684340905
2585,0.05529640898964061
2586,0.05532145265115751
2587,0.055346499669790994
2588,0.05537155004644012
2589,0.055396603782004616
2590,0.055421660877384316
2591,0.05544672133347994
2592,0.055471785151192
2593,0.055496852331421875
2594,0.05552192287507063
2595,0.055546996783040536
2596,0.05557207405623388
2597,0.05559715469555293
2598,0.055622238701901194
2599,0.055647326076181614
2600,0.05567241681929791
2601,0.05569751093215425
2602,0.05572260841565546
2603,0.055747709270705936
2604,0.05577281349821095
2605,0.05579792109907622
2606,0.0558230320742078
2607,0.055848146424511746
2608,0.055873264150895
2609,0.05589838525426449
2610,0.05592350973552773
2611,0.05594863759559243
2612,0.05597376883536698
2613,0.055998903455759974
2614,0.05602404145768003
2615,0.05604918284203664
2616,0.056074327609739516
2617,0.056099475761698714
2618,0.0561246272988245
2619,0.05614978222202782
2620,0.05617494053222005
2621,0.056200102230312354
2622,0.05622526731721689
2623,0.0562504357938457
2624,0.05627560766111184
2625,0.05630078291992813
2626,0.05632596157120784
2627,0.05635114361586524
2628,0.056376329054814045
2629,0.056401517888968744
2630,0.05642671011924483
2631,0.05645190574655701
2632,0.05647710477182122
2633,0.056502307195953505
2634,0.056527513019870024
2635,0.05655272224448793
2636,0.056577934870724156
2637,0.056603150899496524
2638,0.05662837033172263
2639,0.05665359316832075
2640,0.05667881941020991
2641,0.056704049058308836
2642,0.056729282113537116
2643,0.05675451857681468
2644,0.05677975844906136
2645,0.05680500173119807
2646,0.0568302484241453
2647,0.05685549852882488
2648,0.05688075204615839
2649,0.056906008977067435
2650,0.05693126932247505
2651,0.05695653308330362
2652,0.05698180026047672
2653,0.05700707085491774
2654,0.05703234486755038
2655,0.05705762229929956
2656,0.05708290315108944
2657,0.05710818742384549
2658,0.05713347511849298
2659,0.057158766235957725
2660,0.05718406077716631
2661,0.05720935874304489
2662,0.05723466013452072
2663,0.05725996495252117
2664,0.05728527319797372
2665,0.05731058487180696
2666,0.05733589997494892
2667,0.05736121850832898
2668,0.057386540472875835
2669,0.05741186586951963
2670,0.057437194699190175
2671,0.05746252696281795
2672,0.057487862661333766
2673,0.05751320179566877
2674,0.05753854436675443
2675,0.057563890375522564
2676,0.05758923982290598
2677,0.05761459270983693
2678,0.05763994903724867
2679,0.05766530880607468
2680,0.05769067201724887
2681,0.05771603867170516
2682,0.05774140877037859
2683,0.057766782314203735
2684,0.0577921593041163
2685,0.05781753974105186
2686,0.057842923625946674
2687,0.05786831095973721
2688,0.057893701743360504
2689,0.057919095977753465
2690,0.057944493663854124
2691,0.05796989480260051
2692,0.05799529939493098
2693,0.05802070744178467
2694,0.05804611894410017
2695,0.05807153390281761
2696,0.05809695231887657
2697,0.05812237419321786
2698,0.05814779952678195
2699,0.058173228320510084
2700,0.05819866057534373
2701,0.0582240962922248
2702,0.05824953547209555
2703,0.05827497811589888
2704,0.058300424224577596
2705,0.05832587379907528
2706,0.058351326840335616
2707,0.058376783349303185
2708,0.05840224332692223
2709,0.05842770677413778
2710,0.0584531736918954
2711,0.058478644081140674
2712,0.05850411794282018
2713,0.05852959527788004
2714,0.05855507608726718
2715,0.05858056037192916
2716,0.05860604813281345
2717,0.05863153937086851
2718,0.05865703408704248
2719,0.05868253228228426
2720,0.058708033957543315
2721,0.058733539113768995
2722,0.058759047751911764
2723,0.05878455987292175
2724,0.05881007547774986
2725,0.058835594567347216
2726,0.05886111714266551
2727,0.05888664320465664
2728,0.05891217275427296
2729,0.0589377057924676
2730,0.05896324232019323
2731,0.058988782338403545
2732,0.05901432584805277
2733,0.05903987285009471
2734,0.05906542334548459
2735,0.05909097733517732
2736,0.05911653482012802
2737,0.05914209580129337
2738,0.05916766027962883
2739,0.059193228256091746
2740,0.059218799731638905
2741,0.059244374707227654
2742,0.059269953183816004
2743,0.05929553516236208
2744,0.059321120643824776
2745,0.05934670962916255
2746,0.05937230211933564
2747,0.05939789811530327
2748,0.05942349761802557
2749,0.05944910062846365
2750,0.059474707147577965
2751,0.05950031717633042
2752,0.05952593071568224
2753,0.05955154775543259
2754,0.059577168307299755
2755,0.05960279237260979
2756,0.059628419952326706
2757,0.05965405104741539
2758,0.059679685658840076
2759,0.059705323787566544
2760,0.059730965434560024
2761,0.05975661060078685
2762,0.05978225928721337
2763,0.05980791149480624
2764,0.059833567224533146
2765,0.05985922647736097
2766,0.0598848892542585
2767,0.059910555556193734
2768,0.059936225384135566
2769,0.05996189873905322
2770,0.059987575621916145
2771,0.06001325603369445
2772,0.06003893997535881
2773,0.06006462744787944
2774,0.06009031845222823
2775,0.060116012989375966
2776,0.06014171106029553
2777,0.06016741266595871
2778,0.06019311780733838
2779,0.060218826485407995
2780,0.06024453870114077
2781,0.06027025445551104
2782,0.06029597374949314
2783,0.06032169658406161
2784,0.06034742296019191
2785,0.06037315287885947
2786,0.060398886341040625
2787,0.06042462334771126
2788,0.06045036389984848
2789,0.06047610799842962
2790,0.06050185564443189
2791,0.060527606838833736
2792,0.060553361582613374
2793,0.06057911987674924
2794,0.06060488172222123
2795,0.06063064712000854
2796,0.06065641607109151
2797,0.06068218857645025
2798,0.060707964637065626
2799,0.0607337442539192
2800,0.06075952742799218
2801,0.06078531416026711
2802,0.060811104451725995
2803,0.060836898303351816
2804,0.06086269571612812
2805,0.06088849669103813
2806,0.06091430122906638
2807,0.06094010933119709
2808,0.060965920998415135
2809,0.06099173623170606
2810,0.06101755503205519
2811,0.06104337740044896
2812,0.06106920333787391
2813,0.06109503284531692
2814,0.0611208659237652
2815,0.061146702574206624
2816,0.06117254279762929
2817,0.06119838659502186
2818,0.0612242339673732
2819,0.06125008491567285
2820,0.06127593944091059
2821,0.06130179754407661
2822,0.061327659226161235
2823,0.0613535244881559
2824,0.06137939333105202
2825,0.061405265755841265
2826,0.06143114176351616
2827,0.06145702135506903
2828,0.06148290453149319
2829,0.06150879129378228
2830,0.061534681642929856
2831,0.061560575579930554
2832,0.06158647310577903
2833,0.06161237422147048
2834,0.061638278928000334
2835,0.061664187226364686
2836,0.06169009911755996
2837,0.061716014602583025
2838,0.06174193368243086
2839,0.06176785635810145
2840,0.06179378263059265
2841,0.06181971250090301
2842,0.06184564597003139
2843,0.061871583038976996
2844,0.06189752370874002
2845,0.06192346798031978
2846,0.06194941585471769
2847,0.061975367332934184
2848,0.062001322415970894
2849,0.06202728110482947
2850,0.062053243400512215
2851,0.062079209304022
2852,0.06210517881636157
2853,0.06213115193853458
2854,0.06215712867154477
2855,0.062183109016396676
2856,0.06220909297409494
2857,0.06223508054564464
2858,0.06226107173205164
2859,0.0622870665343217
2860,0.06231306495346145
2861,0.06233906699047742
2862,0.06236507264637714
2863,0.062391081922168246
2864,0.06241709481885882
2865,0.06244311133745739
2866,0.06246913147897315
2867,0.062495155244414846
2868,0.0625211826347929
2869,0.06254721365111737
2870,0.06257324829439881
2871,0.0625992865656485
2872,0.06262532846587743
2873,0.0626513739960981
2874,0.0626774231573225
2875,0.06270347595056358
2876,0.06272953237683454
2877,0.0627555924371489
2878,0.06278165613252062
2879,0.06280772346396435
2880,0.06283379443249493
2881,0.06285986903912766
2882,0.06288594728487817
2883,0.062912029170763
2884,0.0629381146977982
2885,0.06296420386700141
2886,0.06299029667938971
2887,0.06301639313598084
2888,0.06304249323779343
2889,0.0630685969858461
2890,0.06309470438115816
2891,0.06312081542474901
2892,0.06314693011763883
2893,0.06317304846084781
2894,0.06319917045539714
2895,0.06322529610230798
2896,0.06325142540260209
2897,0.06327755835730164
2898,0.06330369496742938
2899,0.06332983523400815
2900,0.06335597915806146
2901,0.06338212674061339
2902,0.06340827798268789
2903,0.06343443288531014
2904,0.06346059144950511
2905,0.0634867536762983
2906,0.06351291956671623
2907,0.06353908912178496
2908,0.06356526234253168
2909,0.06359143922998334
2910,0.06361761978516822
2911,0.0636438040091144
2912,0.06366999190285039
2913,0.06369618346740558
2914,0.06372237870380904
2915,0.06374857761309116
2916,0.06377478019628235
2917,0.06380098645441312
2918,0.06382719638851497
2919,0.06385340999961953
2920,0.06387962728875918
2921,0.0639058482569661
2922,0.06393207290527347
2923,0.06395830123471502
2924,0.06398453324632403
2925,0.06401076894113567
2926,0.06403700832018411
2927,0.06406325138450453
2928,0.06408949813513287
2929,0.06411574857310509
2930,0.06414200269945791
2931,0.06416826051522795
2932,0.06419452202145282
2933,0.06422078721917035
2934,0.06424705610941872
2935,0.06427332869323688
2936,0.06429960497166387
2937,0.06432588494573921
2938,0.06435216861650295
2939,0.0643784559849957
2940,0.06440474705225863
2941,0.06443104181933257
2942,0.06445734028725947
2943,0.06448364245708205
2944,0.06450994832984258
2945,0.06453625790658424
2946,0.06456257118835074
2947,0.06458888817618613
2948,0.0646152088711347
2949,0.06464153327424149
2950,0.0646678613865519
2951,0.06469419320911174
2952,0.06472052874296708
2953,0.06474686798916496
2954,0.06477321094875221
2955,0.06479955762277667
2956,0.06482590801228605
2957,0.06485226211832917
2958,0.06487861994195487
2959,0.06490498148421231
2960,0.06493134674615164
2961,0.06495771572882292
2962,0.06498408843327708
2963,0.06501046486056505
2964,0.06503684501173845
2965,0.06506322888784943
2966,0.06508961648995049
2967,0.06511600781909455
2968,0.06514240287633533
2969,0.0651688016627262
2970,0.06519520417932179
2971,0.06522161042717667
2972,0.06524802040734634
2973,0.06527443412088618
2974,0.06530085156885235
2975,0.06532727275230155
2976,0.0653536976722906
2977,0.06538012632987733
2978,0.06540655872611911
2979,0.06543299486207466
2980,0.06545943473880278
2981,0.06548587835736286
2982,0.06551232571881427
2983,0.06553877682421738
2984,0.06556523167463302
2985,0.065591690271122
2986,0.06561815261474613
2987,0.06564461870656702
2988,0.06567108854764747
2989,0.06569756213905031
2990,0.06572403948183903
2991,0.06575052057707687
2992,0.06577700542582887
2993,0.06580349402915919
2994,0.06582998638813331
2995,0.06585648250381693
2996,0.06588298237727586
2997,0.06590948600957702
2998,0.06593599340178691
2999,0.06596250455497354
3000,0.06598901947020464
3001,0.06601553814854844
3002,0.06604206059107398
3003,0.06606858679885053
3004,0.06609511677294788
3005,0.06612165051443608
3006,0.06614818802438593
3007,0.0661747293038687
3008,0.06620127435395573
3009,0.06622782317571929
3010,0.06625437577023197
3011,0.06628093213856656
3012,0.06630749228179655
3013,0.06633405620099575
3014,0.06636062389723874
3015,0.06638719537160043
3016,0.06641377062515574
3017,0.06644034965898071
3018,0.06646693247415136
3019,0.06649351907174461
3020,0.06652010945283737
3021,0.06654670361850745
3022,0.06657330156983288
3023,0.066599903307892
3024,0.06662650883376409
3025,0.06665311814852859
3026,0.0666797312532651
3027,0.0667063481490544
3028,0.0667329688369771
3029,0.06675959331811465
3030,0.06678622159354886
3031,0.06681285366436174
3032,0.06683948953163654
3033,0.06686612919645596
3034,0.0668927726599039
3035,0.06691941992306438
3036,0.06694607098702188
3037,0.06697272585286185
3038,0.06699938452166943
3039,0.06702604699453096
3040,0.0670527132725327
3041,0.06707938335676156
3042,0.06710605724830498
3043,0.06713273494825078
3044,0.06715941645768753
3045,0.0671861017777039
3046,0.06721279090938903
3047,0.06723948385383294
3048,0.06726618061212575
3049,0.06729288118535814
3050,0.06731958557462125
3051,0.06734629378100676
3052,0.0673730058056069
3053,0.06739972164951402
3054,0.06742644131382147
3055,0.06745316479962249
3056,0.0674798921080112
3057,0.06750662324008216
3058,0.06753335819693018
3059,0.06756009697965093
3060,0.06758683958934009
3061,0.06761358602709389
3062,0.06764033629400956
3063,0.06766709039118413
3064,0.06769384831971581
3065,0.06772060930573431
3066,0.06774737385133078
3067,0.0677741422252982
3068,0.06780091442872005
3069,0.06782769046268122
3070,0.06785447032826608
3071,0.06788125402656009
3072,0.06790805631940267
3073,0.06793484768676905
3074,0.0679616428901032
3075,0.06798844193049225
3076,0.06801524480902388
3077,0.06804205152678633
3078,0.06806886208486762
3079,0.06809567648435733
3080,0.06812249472634457
3081,0.06814931681191982
3082,0.06817614274217298
3083,0.06820297251819518
3084,0.0682298061410781
3085,0.06825665837782546
3086,0.06828348877006274
3087,0.06831033610485526
3088,0.06833718726316995
3089,0.06836404224595649
3090,0.0683909010541659
3091,0.06841776368874974
3092,0.06844463015066127
3093,0.06847149983843004
3094,0.06849837322042229
3095,0.06852525046803537
3096,0.06855213158238271
3097,0.06857901656457777
3098,0.06860590541573497
3099,0.06863279813696899
3100,0.06865969472939515
3101,0.0686865951941289
3102,0.06871349953228656
