0.00000000,0.00000000
0.05505506,0.00000000
0.11011011,0.00000000
0.16516517,0.00000000
0.22022022,0.00000000
0.27527528,0.00000000
0.33033033,0.00000000
0.38538539,0.00000000
0.44044044,0.00000000
0.49549550,0.00000000
0.55055055,0.00000000
0.60560561,0.00000000
0.66066066,0.00000000
0.71571572,0.00000000
0.77077077,0.00000000
0.82582583,0.00000000
0.88088088,0.00000000
0.93593594,0.00000000
0.99099099,0.00000000
1.04604605,0.00000000
1.10110110,0.00000000
1.15615616,0.00000000
1.21121121,0.00000000
1.26626627,0.00000000
1.32132132,0.00000000
1.37637638,0.00000000
1.43143143,0.00000000
1.48648649,0.00000000
1.54154154,0.00000000
1.59659660,0.00000000
1.65165165,0.00000000
1.70670671,0.00000000
1.76176176,0.00000000
1.81681682,0.00000000
1.87187187,0.00000000
1.92692693,0.00000000
1.98198198,0.00000000
2.03703704,0.00000000
2.09209209,0.00000000
2.14714715,0.00000000
2.20220220,0.00000000
2.25725726,0.00000000
2.31231231,0.00000000
2.36736737,0.00000000
2.42242242,0.00000000
2.47747748,0.00000000
2.53253253,0.00000000
2.58758759,0.00000000
2.64264264,0.00000000
2.69769770,0.00000000
2.75275275,0.00000000
2.80780781,0.00000000
2.86286286,0.00000000
2.91791792,0.00000000
2.97297297,0.00000000
3.02802803,0.00000000
3.08308308,0.00000000
3.13813814,0.00000000
3.19319319,0.00000000
3.24824825,0.00000000
3.30330330,0.00000000
3.35835836,0.00000000
3.41341341,0.00000000
3.46846847,0.00000000
3.52352352,0.00000000
3.57857858,0.00000000
3.63363363,0.00000000
3.68868869,0.00000000
3.74374374,0.00000000
3.79879880,0.00000000
3.85385385,0.00000000
3.90890891,0.00000000
3.96396396,0.00000000
4.01901902,0.00000000
4.07407407,0.00000000
4.12912913,0.00000000
4.18418418,0.00000000
4.23923924,0.00000000
4.29429429,0.00000000
4.34934935,0.00000000
4.40440440,0.00000000
4.45945946,0.00000000
4.51451451,0.00000000
4.56956957,0.00000000
4.62462462,0.00000000
4.67967968,0.00000000
4.73473473,0.00000000
4.78978979,0.00000000
4.84484484,0.00000000
4.89989990,0.00000000
4.95495495,0.00000000
5.01001001,0.00000000
5.06506507,0.00000000
5.12012012,0.00000000
5.17517518,0.00000000
5.23023023,0.00000000
5.28528529,0.00000000
5.34034034,0.00000000
5.39539540,0.00000000
5.45045045,0.00000000
5.50550551,0.00000000
5.56056056,0.00000000
5.61561562,0.00000000
5.67067067,0.00000000
5.72572573,0.00000000
5.78078078,0.00000000
5.83583584,0.00000000
5.89089089,0.00000000
5.94594595,0.00000000
6.00100100,0.00000000
6.05605606,0.00000000
6.11111111,0.00000000
6.16616617,0.00000000
6.22122122,0.00000000
6.27627628,0.00000000
6.33133133,0.00000000
6.38638639,0.00000000
6.44144144,0.00000000
6.49649650,0.00000000
6.55155155,0.00000000
6.60660661,0.00000000
6.66166166,0.00000000
6.71671672,0.00000000
6.77177177,0.00000000
6.82682683,0.00000000
6.88188188,0.00000000
6.93693694,0.00000000
6.99199199,0.00000000
7.04704705,0.00000000
7.10210210,0.00000000
7.15715716,0.00000000
7.21221221,0.00000000
7.26726727,0.00000000
7.32232232,0.00000000
7.37737738,0.00000000
7.43243243,0.00000000
7.48748749,0.00000000
7.54254254,0.00000000
7.59759760,0.00000000
7.65265265,0.00000000
7.70770771,0.00000000
7.76276276,0.00000000
7.81781782,0.00000000
7.87287287,0.00000000
7.92792793,0.00000000
7.98298298,0.00000000
8.03803804,0.00000000
8.09309309,0.00000000
8.14814815,0.00000000
8.20320320,0.00000000
8.25825826,0.00000000
8.31331331,0.00000000
8.36836837,0.00000000
8.42342342,0.00000000
8.47847848,0.00000000
8.53353353,0.00000000
8.58858859,0.00000000
8.64364364,0.00000000
8.69869870,0.00000000
8.75375375,0.00000000
8.80880881,0.00000000
8.86386386,0.00000000
8.91891892,0.00000000
8.97397397,0.00000000
9.02902903,0.00000000
9.08408408,0.00000000
9.13913914,0.00000000
9.19419419,0.00000000
9.24924925,0.00000000
9.30430430,0.00000000
9.35935936,0.00000000
9.41441441,0.00000000
9.46946947,0.00000000
9.52452452,0.00000000
9.57957958,0.00000000
9.63463463,0.00000000
9.68968969,0.00000000
9.74474474,0.00000000
9.79979980,0.00000000
9.85485485,0.00000000
9.90990991,0.00000000
9.96496496,0.00000000
10.02002002,0.00000000
10.07507508,0.00000000
10.13013013,0.00000000
10.18518519,0.00000000
10.24024024,0.00000000
10.29529530,0.00000000
10.35035035,0.00000000
10.40540541,0.00000000
10.46046046,0.00000000
10.51551552,0.00000000
10.57057057,0.00000000
10.62562563,0.00000000
10.68068068,0.00000000
10.73573574,0.00000000
10.79079079,0.00000000
10.84584585,0.00000000
10.90090090,0.00000000
10.95595596,0.00000000
11.01101101,0.00000000
11.06606607,0.00000000
11.12112112,0.00000000
11.17617618,0.00000000
11.23123123,0.00000000
11.28628629,0.00000000
11.34134134,0.00000000
11.39639640,0.00000000
11.45145145,0.00000000
11.50650651,0.00000000
11.56156156,0.00000000
11.61661662,0.00000000
11.67167167,0.00000000
11.72672673,0.00000000
11.78178178,0.00000000
11.83683684,0.00000000
11.89189189,0.00000000
11.94694695,0.00000000
12.00200200,0.00000000
12.05705706,0.00000000
12.11211211,0.00000000
12.16716717,0.00000000
12.22222222,0.00000000
12.27727728,0.00000000
12.33233233,0.00000000
12.38738739,0.00000000
12.44244244,0.00000000
12.49749750,0.00000000
12.55255255,0.00000000
12.60760761,0.00000000
12.66266266,0.00000000
12.71771772,0.00000000
12.77277277,0.00000000
12.82782783,0.00000000
12.88288288,0.00000000
12.93793794,0.00000000
12.99299299,0.00000000
13.04804805,0.00000000
13.10310310,0.00000000
13.15815816,0.00000000
13.21321321,0.00000000
13.26826827,0.00000000
13.32332332,0.00000000
13.37837838,0.00000000
13.43343343,0.00000000
13.48848849,0.00000000
13.54354354,0.00000000
13.59859860,0.00000000
13.65365365,0.00000000
13.70870871,0.00000000
13.76376376,0.00000000
13.81881882,0.00000000
13.87387387,0.00000000
13.92892893,0.00000000
13.98398398,0.00000000
14.03903904,0.00000000
14.09409409,0.00000000
14.14914915,0.00000000
14.20420420,0.00000000
14.25925926,0.00000000
14.31431431,0.00000000
14.36936937,0.00000000
14.42442442,0.00000000
14.47947948,0.00000000
14.53453453,0.00000000
14.58958959,0.00000000
14.64464464,0.00000000
14.69969970,0.00000000
14.75475475,0.00000000
14.80980981,0.00000000
14.86486486,0.00000000
14.91991992,0.00000000
14.97497497,0.00000000
15.03003003,0.00000000
15.08508509,0.00000000
15.14014014,0.00000000
15.19519520,0.00000000
15.25025025,0.00000000
15.30530531,0.00000000
15.36036036,0.00000000
15.41541542,0.00000000
15.47047047,0.00000000
15.52552553,0.00000000
15.58058058,0.00000000
15.63563564,0.00000000
15.69069069,0.00000000
15.74574575,0.00000000
15.80080080,0.00000000
15.85585586,0.00000000
15.91091091,0.00000000
15.96596597,0.00000000
16.02102102,0.00000000
16.07607608,0.00000000
16.13113113,0.00000000
16.18618619,0.00000000
16.24124124,0.00000000
16.29629630,0.00000000
16.35135135,0.00000000
16.40640641,0.00000000
16.46146146,0.00000000
16.51651652,0.00000000
16.57157157,0.00000000
16.62662663,0.00000000
16.68168168,0.00000000
16.73673674,0.00000000
16.79179179,0.00000000
16.84684685,0.00000000
16.90190190,0.00000000
16.95695696,0.00000000
17.01201201,0.00000000
17.06706707,0.00000000
17.12212212,0.00000000
17.17717718,0.00000000
17.23223223,0.00000000
17.28728729,0.00000000
17.34234234,0.00000000
17.39739740,0.00000000
17.45245245,0.00000000
17.50750751,0.00000000
17.56256256,0.00000000
17.61761762,0.00000000
17.67267267,0.00000000
17.72772773,0.00000000
17.78278278,0.00000000
17.83783784,0.00000000
17.89289289,0.00000000
17.94794795,0.00000000
18.00300300,0.00000000
18.05805806,0.00000000
18.11311311,0.00000000
18.16816817,0.00000000
18.22322322,0.00000000
18.27827828,0.00000000
18.33333333,0.00000000
18.38838839,0.00000000
18.44344344,0.00000000
18.49849850,0.00000000
18.55355355,0.00000000
18.60860861,0.00000000
18.66366366,0.00000000
18.71871872,0.00000000
18.77377377,0.00000000
18.82882883,0.00000000
18.88388388,0.00000000
18.93893894,0.00000000
