iteration,field,type,id,2022-01-01 01:00:00,2022-01-01 02:00:00,2022-01-01 03:00:00,2022-01-01 04:00:00,2022-01-01 05:00:00,2022-01-01 06:00:00,2022-01-01 07:00:00,2022-01-01 08:00:00,2022-01-01 09:00:00,2022-01-01 10:00:00,2022-01-01 11:00:00,2022-01-01 12:00:00,2022-01-01 13:00:00,2022-01-01 14:00:00,2022-01-01 15:00:00,2022-01-01 16:00:00,2022-01-01 17:00:00,2022-01-01 18:00:00,2022-01-01 19:00:00,2022-01-01 20:00:00,2022-01-01 21:00:00,2022-01-01 22:00:00,2022-01-01 23:00:00,2022-01-02 00:00:00,2022-01-02 01:00:00,2022-01-02 02:00:00,2022-01-02 03:00:00,2022-01-02 04:00:00,2022-01-02 05:00:00,2022-01-02 06:00:00,2022-01-02 07:00:00,2022-01-02 08:00:00,2022-01-02 09:00:00,2022-01-02 10:00:00,2022-01-02 11:00:00,2022-01-02 12:00:00,2022-01-02 13:00:00,2022-01-02 14:00:00,2022-01-02 15:00:00,2022-01-02 16:00:00
0,p_mw,bus,bus1,-0.05499632649238606,-0.05499632649238606,-0.05499632649238606,-0.05499632649241448,-0.05499632649238606,-0.05499632649238606,-0.05499632649241448,-0.05499632649238606,-0.05499632649238606,-0.05499632649238606,-0.05499632649238606,-0.05499632649238606,-0.05499632649238606,-0.05499632649241448,-0.05499632649241448,-0.05499632649241448,-0.05499632649238606,-0.05499632649238606,-0.05499632649238606,-0.05499632649238606,-0.05499632649238606,-0.05499632649238606,-0.05499632649238606,-0.05499632649238606,-0.05499632649238606,-0.05499632649238606,-0.05499632649238606,-0.05499632649238606,-0.05499632649241448,-0.05499632649238606,-0.05499632649238606,-0.05499632649238606,-0.05499632649241448,-0.05499632649238606,-0.05499632649238606,-0.05499632649238606,-0.05499632649238606,-0.05499632649238606,-0.05499632649238606,-0.05499632649241448
0,p_mw,bus,bus10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,p_mw,bus,bus11,-64.34355302359916,-74.7601150290813,-30.285479708591026,-22.60046083470897,-38.41198805710496,-62.074372420267935,-71.00626953792857,-17.573796923036383,-74.59884028597605,-48.54428199131607,-14.76445207141603,-62.88504980339917,-23.701318665084813,-32.68083943164035,-75.96830939386803,-74.59450091688262,-68.13376619339726,-31.60476202743982,-27.619694910532132,-20.85427377442906,-64.59523636862832,-74.73793291832675,-10.368351864057786,-75.9161555189782,-66.72206490996228,-29.152472372718222,-22.488836910402824,-64.23772477309893,-3.7816606335917697,-67.9356023400257,-65.98237861256365,-76.52234836387618,-32.19097584541288,-76.65523413310166,-62.96685382725519,-69.27709480420378,-68.54227067285143,-63.4815546803035,-37.009949891881405,-43.118178630291936
0,p_mw,bus,bus12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,p_mw,bus,bus13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,p_mw,bus,bus14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,p_mw,bus,bus15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,p_mw,bus,bus16,-80.4143460994589,-43.82134360240633,-33.161479411475796,-25.314360392927796,-36.94225637628108,-75.2295682769448,-53.43554772337603,-21.35226290539984,-44.36603375383072,-36.66054660605846,-32.053120148287434,-26.913160464342468,0.0,0.0,-61.120560039059285,-41.50518275961758,-33.28754025424138,-33.6856826376044,-15.242347060354348,-54.68458923337997,-59.34899209134625,-39.7341271063292,-28.25370500749011,-49.21475660576078,-78.24046980740178,-17.456996480800512,-24.361550648574735,-77.84637866002367,-18.36187493124129,-51.187730859450824,-78.73105221330076,-65.52421948942265,-36.25609046518571,-74.83051934305792,-67.54159609040732,-58.62026506303397,-45.90029982050146,-63.46944124090237,-50.28813453170051,-52.79286728699344
0,p_mw,bus,bus17,28.105959943880976,9.128247093300502,15.708574318303988,12.202018412512501,8.440347667236153,28.807963455472702,22.373378004018264,4.961691389548321,7.252207006749131,17.21224411939903,14.492098093198138,1.36866590460221,11.417938192178582,16.021186575666974,21.774668050475384,7.205276961938523,5.348335530788404,10.881665094726003,8.150004065694816,26.95679653703985,13.123088432057784,8.80887137124563,17.26448691397397,21.30123768242555,29.080919877863096,7.3096829424938505,8.295589061630352,27.29881087678342,6.25909610084247,16.754563822736543,26.55783898539329,27.360605823498247,20.85024257051498,28.675051420118393,15.266009439545883,22.56376513186035,9.094128502609578,20.835089941688068,25.07297120316295,23.10178396096643
0,p_mw,bus,bus18,0.2310187418129317,-22.2354220097331,-4.699890082916852,-14.676120878941106,-7.900409475955087,-25.010208091342804,-18.085421741534162,-1.1020071642760456,-14.435257244120294,-22.2379389906431,-10.125942287101708,-31.44906462011113,-6.208068055374099,-2.2237813738222485,-5.793386527263124,-0.0005224471423161958,-0.0005224471423161958,-7.864782693502093,-20.42928654931478,-14.014793363979209,-24.922105295858444,-5.1301845238875785,-20.0386976437467,-24.528591296961906,-20.458865903288768,-6.7662028995192145,-17.226358593147665,-33.663884134975206,-13.561979749281221,-6.185212256718273,-23.47813815150431,-0.33387862228681797,-17.008476748952717,-9.173848524156654,-13.517994525418658,-12.61413703113277,-15.399250375627332,-2.7600625837856114,1.4707967152900778,-3.8875043267071874
